17:58:29,127897600,100
17:58:30,127897600,98.01980198070643
17:58:31,127897600,99
17:58:32,127897600,101
17:58:33,127897600,98
17:58:34,127463424,100
17:58:35,127463424,99
17:58:36,127463424,100
17:58:37,127463424,100
17:58:38,127463424,99
17:58:39,127463424,98.01980198070643
17:58:40,127463424,101
17:58:41,127463424,99
17:58:42,127463424,100
17:58:43,127463424,99
17:58:44,127463424,98
17:58:45,127463424,100
17:58:46,127463424,100
17:58:47,127463424,99
17:58:48,127496192,99
17:58:49,127496192,99.00990098918604
17:58:50,127496192,99
17:58:51,127496192,100
17:58:52,127496192,99
17:58:53,127475712,100
17:58:54,127475712,99
17:58:55,127496192,100
17:58:56,127496192,99
17:58:57,127496192,99
17:58:58,127557632,101
17:58:59,127528960,100
17:59:0,127528960,98.01980198070643
17:59:1,127528960,99
17:59:2,127528960,100
17:59:3,127528960,100
17:59:4,127528960,99
17:59:5,127553536,100
17:59:6,127553536,99
17:59:7,127553536,98
17:59:8,127696896,100
17:59:9,127696896,100
17:59:10,127610880,98.01980197929417
17:59:11,127610880,100
17:59:12,127610880,99
17:59:13,127610880,99
17:59:14,127610880,100
17:59:15,127610880,100
17:59:16,127602688,99
17:59:17,127602688,99
17:59:18,127602688,100
17:59:19,127602688,99
17:59:20,127602688,100
17:59:21,127602688,99.00990099061255
17:59:22,127602688,99
17:59:23,127602688,100
17:59:24,127602688,99
17:59:25,127602688,99
17:59:26,127602688,100
17:59:27,127602688,100
17:59:28,127602688,98.01980198070643
17:59:29,127602688,100
17:59:30,127602688,99
17:59:31,127602688,99
17:59:32,127602688,100
17:59:33,127602688,100
17:59:34,127602688,99
17:59:35,127602688,100
17:59:36,127602688,98.01980197929417
17:59:37,127602688,99
17:59:38,127602688,100
17:59:39,127602688,99
17:59:40,127602688,100
17:59:41,127602688,99
17:59:42,127602688,100
17:59:43,127602688,99
17:59:44,127610880,99.00990099061255
17:59:45,127610880,99
17:59:46,127602688,98
17:59:47,127602688,100
17:59:48,127602688,99
17:59:49,127602688,98
17:59:50,127602688,100
17:59:51,127602688,97
17:59:52,127602688,99
17:59:53,127602688,100
17:59:54,127602688,99
17:59:55,127602688,100
17:59:56,127602688,98.01980198070643
17:59:57,127602688,100
17:59:58,127602688,100
17:59:59,127602688,99
18:0:0,127602688,99
18:0:1,127602688,100
18:0:2,127602688,99.00990098918604
18:0:3,127602688,100
18:0:4,127602688,98
18:0:5,127602688,100
18:0:6,127602688,99
18:0:7,127602688,100
18:0:8,127602688,100
18:0:9,127610880,99
18:0:10,127610880,99
18:0:11,127610880,100
18:0:12,127610880,99
18:0:13,127602688,99.00990099061255
18:0:14,127602688,99
18:0:15,127602688,100
18:0:16,127602688,99
18:0:17,127602688,100
18:0:18,127602688,99
18:0:19,127602688,100
18:0:20,127602688,100
18:0:21,127602688,99
18:0:22,127602688,98.01980198070643
18:0:23,127602688,99
18:0:24,127508480,1
18:0:25,127508480,0
18:0:26,127508480,0
18:0:27,127508480,0
